customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
5582,Wendy Bullock,carlosrodriguez@example.org,Germany,2025-12-21,Standard,44.13
5582,Leslie Miller,ghoward@example.net,Germany,2022-01-15,Basic,41.57
5583,Bradley Thomas,ryan59@example.com,India,2021-07-23,Basic,41.06
5584,Dr. Lindsey Cruz,margarethart@example.net,Brazil,2023-10-03,Standard,43.41
5585,Daniel Meza,pfrazier@example.net,Brazil,2025-06-25,Standard,36.64
5586,Dr. Michael Mcclure,margaret83@example.net,United States,2021-12-09,Premium,87.69
5587,John Mendoza,olivia88@example.com,Netherlands,2021-12-08,Standard,87.61
5588,Robert Simon,courtney50@example.net,United States,2022-10-08,Premium,40.54
5589,Whitney Johnston,iwells@example.net,Canada,2021-12-12,Premium,42.67
5590,Christopher Ramos,moralesmichael@example.com,India,2025-12-12,Standard,55.83
5591,Raymond Dixon,joshuawilkinson@example.net,Germany,2021-05-30,Basic,63.76
5592,Michael Lawrence,jthomas@example.net,Germany,2026-03-20,Standard,33.50
5593,Debra Wheeler,jessicahobbs@example.net,Japan,2024-04-11,Basic,174.11
5594,John Scott,melissaponce@example.com,United States,2022-07-15,Premium,27.56
5595,Jeremy Bush,fcalhoun@example.org,Canada,2020-06-12,Standard,114.03
5596,Ruben Campbell,candicecline@example.com,Japan,2025-04-15,Standard,31.14
5597,Dustin Baker,todd18@example.org,Japan,2022-06-26,Basic,45.77
5598,Reginald Ramirez,stevenscurtis@example.org,United States,2023-03-24,Premium,33.63
5599,Jeffrey Leblanc,stephenmcneil@example.org,Brazil,2023-12-24,Standard,72.13
5600,Kevin Wood,christine35@example.com,Japan,2025-09-09,Standard,29.18
5601,Kayla Wood,stanleyanthony@example.org,France,2026-06-27,Basic,31.15
5602,Michael Ramsey,fbridges@example.org,Brazil,2022-05-13,Standard,91.57
5603,Anna Tapia,benitezheather@example.com,India,2024-03-07,Basic,51.54
5604,Tony Thornton,robert07@example.org,France,2022-06-03,Basic,22.21
5605,Karen Schultz,nlewis@example.org,Germany,2020-09-06,Standard,53.22
5606,Stanley Roberts,millernicole@example.org,France,2024-01-04,Premium,77.37
5607,Brooke Grimes,robertjones@example.net,United Kingdom,2021-02-20,Basic,91.21
5608,James Nelson,alexis06@example.org,Brazil,2022-05-09,Standard,65.91
5609,Emily Miller,dhouse@example.org,Brazil,2022-04-13,Premium,31.71
5610,Angela Greer,john80@example.com,Canada,2025-01-30,Basic,58.93
5611,Bradley Stewart,mcknightantonio@example.com,Brazil,2023-04-07,Basic,63.76
5612,Lisa Pruitt,sandrazimmerman@example.net,United Kingdom,2024-05-17,Standard,41.43
5613,Richard Lindsey,jbrown@example.com,Germany,2020-03-18,Standard,33.32
5614,Anthony Murphy,laura77@example.net,United Kingdom,2021-03-07,Premium,156.39
5615,Donald White,nicholas57@example.com,India,2023-12-02,Standard,85.35
5616,Shawn Alvarado,whancock@example.org,Japan,2023-01-05,Premium,19.00
5617,Gail Scott,xsherman@example.net,Netherlands,2023-01-04,Basic,81.45
5618,Brian Hoffman,rodgerserik@example.com,Japan,2023-07-12,Premium,58.66
5619,Bill Porter,reyesmiguel@example.net,France,2020-10-08,Basic,29.11
5620,John Kelley,michael70@example.net,Australia,2022-06-13,Premium,73.26
5621,Steven Escobar,paige44@example.net,India,2022-04-08,Basic,48.71
5622,Katherine Soto,julie94@example.org,Germany,2023-10-11,Standard,16.31
5623,Caleb Gonzales,gravesmelanie@example.org,Australia,2023-03-02,Standard,93.90
5624,Sherry Valentine,lkrause@example.com,Australia,2023-06-17,Standard,53.88
5625,Nicholas Ortega,jwilliams@example.com,India,2020-09-22,Standard,63.04
5626,James Ryan,phillipsmorgan@example.org,Netherlands,2024-01-27,Premium,176.67
5627,Stephanie Robinson,cvaldez@example.com,United States,2021-11-17,Premium,48.65
5628,Rachel Myers,barbara23@example.net,India,2022-12-25,Premium,59.67
5629,Rachel Morris,vegalawrence@example.org,Australia,2024-08-28,Basic,60.33
5630,Shelby Bailey,hoganryan@example.org,Netherlands,2024-03-16,Standard,38.54
5631,Jerry Kennedy,pageamanda@example.org,Canada,2023-03-22,Standard,192.04
5632,Brian Garrett,harold45@example.com,France,2022-09-21,Standard,210.55
5633,Carlos Davis,colson@example.com,Brazil,2020-08-09,Standard,48.32
5634,Sean Green,laurenthompson@example.org,Australia,2021-01-29,Standard,37.49
5635,Christopher Crane,sampsonbrittany@example.org,India,2020-06-25,Standard,28.61
5636,Ronald Buck,cindy83@example.org,France,2020-06-04,Standard,89.27
5637,Carolyn Townsend,kristen08@example.net,India,2026-03-08,Standard,22.35
5638,Shawn Myers,brittany44@example.net,Germany,2020-09-10,Standard,39.44
5639,Jared Anderson,davisemily@example.org,United Kingdom,2024-06-25,Basic,58.01
5640,Brittany Henry,robertpaul@example.net,Canada,2025-07-27,Standard,61.98
5641,Anthony Valdez,connermelissa@example.net,Japan,2024-07-15,Standard,83.50
5642,Lisa Dyer,stephenperez@example.com,Brazil,2021-01-15,Basic,61.15
5643,Jessica Gutierrez,stewartpeter@example.com,Australia,2025-03-26,Premium,77.50
5644,Tammy Francis,wliu@example.net,France,2020-02-05,Basic,71.43
5645,Dana Hensley,dchase@example.org,Germany,2024-02-01,Basic,79.91
5646,Cassandra Marks,jlopez@example.org,Germany,2026-04-13,Standard,57.40
5647,Alicia Gonzales,brandon80@example.com,Brazil,2024-02-08,Standard,45.48
5648,Mr. Ryan Melendez DDS,pweiss@example.net,Japan,2020-12-15,Standard,25.60
5649,James Fernandez,patricia00@example.net,Brazil,2024-05-07,Standard,153.96
5650,Nicole Hill,victoria39@example.org,Japan,2021-03-27,Basic,63.37
5651,April Ferguson,perezlisa@example.net,France,2025-03-20,Basic,67.94
5652,Sarah Sanchez,yclay@example.com,Germany,2021-01-21,Standard,39.21
5653,Leroy Williams,cindy04@example.com,Australia,2021-04-13,Basic,35.29
5654,Cameron Pena,julie30@example.com,Canada,2023-05-30,Basic,29.21
5655,Zachary Smith,moorestanley@example.com,Canada,2020-08-26,Standard,80.41
5656,Bailey Hanson,florescrystal@example.org,United Kingdom,2025-01-15,Standard,88.38
5657,Joshua Hampton,ruth54@example.com,Netherlands,2022-10-21,Standard,33.29
5658,Christopher Nguyen,hector40@example.com,Australia,2023-08-13,Standard,128.36
5659,Jacob Taylor,wallacemaxwell@example.org,Germany,2022-10-18,Standard,36.09
5660,Christopher Mcdonald,charles50@example.org,United Kingdom,2024-01-19,Standard,147.23
5661,Veronica Reed,owenangela@example.com,United States,2024-04-20,Standard,110.77
5662,Anita Johnson,david91@example.net,India,2021-01-08,Standard,52.13
5663,Taylor Smith,underwoodcurtis@example.org,Japan,2022-08-11,Basic,54.77
5664,Andrea Patterson,crystal04@example.net,Germany,2022-01-07,Standard,44.57
5665,Mario Mueller,javieringram@example.com,Brazil,2020-04-30,Standard,75.98
5666,Jorge Hood,lhoffman@example.com,Brazil,2021-04-13,Standard,35.59
5667,Samuel Morrison,bobbywalls@example.net,France,2023-05-22,Basic,123.31
5668,Robert Gonzales,xirwin@example.com,Germany,2024-09-26,Premium,35.75
5669,Daniel Bruce,kevinhess@example.org,Germany,2024-01-20,Premium,109.11
5670,Stephanie Price,taylorlawrence@example.org,India,2022-10-30,Standard,44.66
5671,Hannah Steele,molly64@example.org,India,2026-07-05,Standard,67.04
5672,Linda Sparks,barrettrachel@example.com,Australia,2024-02-19,Premium,25.65
5673,Joshua Flores,stephanie81@example.com,United Kingdom,2025-01-31,Standard,72.33
5674,Tanya Rodriguez,hendrickspatrick@example.org,India,2025-11-20,Standard,18.92
5675,Priscilla Allen,lwilliamson@example.com,India,2022-04-27,Standard,28.94
5676,Christine Hess,andersonalan@example.org,Netherlands,2021-09-04,Premium,32.77
5677,Erika Bishop,dalehudson@example.org,Japan,2024-07-18,Basic,190.47
5678,Danielle Conley,tylergreen@example.org,India,2022-03-10,Standard,28.55
5679,Andrew Porter,bhickman@example.net,Australia,2022-07-29,Basic,35.72
5680,Nicholas Obrien,paulrojas@example.com,United Kingdom,2020-04-11,Standard,207.93
5681,Wesley Washington,gharris@example.org,Japan,2026-06-24,Basic,67.60
5682,Stephen Williams,cameronkim@example.org,Brazil,2025-11-06,Premium,121.10
5683,Elizabeth Porter,mjohnson@example.net,Netherlands,2022-08-31,Standard,80.46
5684,Brenda Smith,hcox@example.net,Canada,2026-04-21,Basic,38.11
5685,Victoria Thompson,zfranco@example.com,Japan,2021-09-01,Premium,71.36
5686,Adam Hampton,suarezamy@example.net,Germany,2021-08-26,Basic,34.76
5687,Amy Meadows,gcastaneda@example.net,Germany,2022-06-28,Standard,64.17
5688,Jaclyn Stephens,tchapman@example.net,Japan,2025-03-08,Standard,77.07
5689,Angela Cole,nicholas80@example.com,Japan,2021-08-20,Basic,16.58
5690,Rachel Holder,ericmitchell@example.net,Canada,2021-03-04,Basic,14.72
5691,Kim Baker,hsmith@example.org,Japan,2025-03-29,Basic,94.55
5692,Deanna Odonnell,williamsonrobin@example.com,Canada,2020-09-26,Standard,77.46
5693,Kimberly Lee,cpierce@example.com,Australia,2023-03-28,Standard,46.33
5694,Michael Moon,umccullough@example.net,United Kingdom,2024-12-16,Basic,33.93
5695,Zachary Watts,paulwhite@example.org,Japan,2021-06-26,Standard,41.67
5696,Anthony Weeks,vwarner@example.net,United States,2020-11-29,Standard,82.83
5697,Kim Hardy,treid@example.org,Canada,2024-04-11,Standard,126.48
5698,William Parsons,wilkinsonjason@example.net,Brazil,2022-10-01,Premium,32.43
5699,Kelly Crawford,scottmartinez@example.net,France,2025-03-16,Premium,29.74
5700,Dr. Brett Welch,victoria15@example.com,United States,2024-09-16,Basic,58.30
5701,Valerie Wilson,egonzalez@example.com,Brazil,2021-10-03,Premium,57.53
5702,Kristopher Hill,ybarnett@example.org,Canada,2025-09-24,Standard,30.89
5703,Darrell Aguirre,john17@example.net,Brazil,2022-02-17,Premium,66.51
5704,Andrew Parker,debra97@example.com,Brazil,2023-12-16,Basic,80.99
5705,Jennifer Prince,dorseyscott@example.com,Australia,2020-05-12,Standard,55.51
5706,Brenda Greene,riverashane@example.com,Japan,2021-11-18,Basic,15.12
5707,Calvin Leach,udixon@example.com,Netherlands,2025-12-05,Premium,33.92
5708,Christopher White,edward58@example.com,Germany,2026-01-16,Standard,82.32
5709,Luis Williams,mcknightfernando@example.net,Brazil,2024-04-10,Standard,54.41
5710,Jose Gonzales,garciaveronica@example.com,Brazil,2021-04-19,Standard,31.29
5711,David Taylor,angelalambert@example.net,Brazil,2020-03-13,Premium,147.74
5712,Brenda Howard,maryestrada@example.net,Brazil,2025-10-29,Basic,64.39
5713,Stephanie Bird,rodney86@example.org,Japan,2022-04-08,Standard,209.45
5714,Justin Hansen,perezrichard@example.com,Brazil,2020-08-08,Basic,142.82
5715,Charles Hall,james14@example.net,Netherlands,2020-01-06,Premium,23.43
5716,Brittany Patterson,adam60@example.org,United Kingdom,2022-03-06,Standard,66.12
5717,Larry Johnson,melissa09@example.com,Australia,2021-07-26,Basic,68.07
5718,Ruben Watkins,smithcarla@example.com,Canada,2023-12-16,Standard,94.86
5719,John Stone,kyle43@example.org,Canada,2025-07-09,Basic,24.28
5720,Peter Vazquez,melissa27@example.net,India,2025-09-09,Standard,77.82
5721,Maurice Pierce,pruittleroy@example.net,Canada,2020-11-17,Basic,51.29
5722,Dr. Christopher Jenkins MD,mparks@example.org,Canada,2021-12-14,Premium,74.25
5723,Amy Patel,ghudson@example.org,Australia,2024-02-23,Basic,40.85
5724,Anna Caldwell,epotter@example.org,Brazil,2022-09-02,Basic,140.75
5725,Jennifer Thompson,aaron25@example.org,India,2024-12-21,Standard,44.75
5726,Ronnie Lucas,ymcknight@example.com,United Kingdom,2020-11-28,Standard,97.04
5727,Heather Boone,bmorgan@example.net,Netherlands,2022-03-04,Basic,62.06
5728,Angela Ferrell,justinoneal@example.net,Canada,2021-10-19,Standard,81.54
5729,Cheryl Roberson,moorenathaniel@example.net,Netherlands,2022-03-27,Premium,84.21
5730,Katherine Stewart,mcooper@example.net,France,2026-01-24,Premium,36.81
5731,Frank Rivers,briancummings@example.net,Netherlands,2021-05-11,Standard,60.17
5732,Todd Chandler,kathrynwilliams@example.org,Japan,2026-06-11,Premium,70.25
5733,Kathleen Bush,kentjohn@example.org,Germany,2023-01-04,Basic,37.11
5734,Vanessa Watkins,dawn43@example.org,Japan,2024-05-23,Basic,41.49
5735,Suzanne Steele,michael78@example.com,Canada,2026-01-17,Standard,39.22
5736,Beverly Fields,natalie04@example.com,Canada,2023-02-12,Premium,13.36
5737,Sean Rodgers,nball@example.com,Canada,2024-08-11,Basic,87.81
5738,Jennifer Burton,dorisphillips@example.net,India,2026-05-12,Standard,37.85
5739,Dorothy Thompson,johnsoncandace@example.com,Brazil,2023-02-14,Standard,39.33
5740,Bonnie Anderson,bethwright@example.com,Germany,2026-02-22,Basic,32.53
5741,Raymond Ponce,rodneyhunter@example.net,Canada,2023-12-19,Standard,51.04
5742,Jack Elliott,justinvargas@example.org,Japan,2022-08-25,Standard,49.23
5743,Crystal Gregory,wardmelinda@example.net,Netherlands,2021-07-14,Premium,68.57
5744,Randy Mitchell,patricia51@example.net,India,2026-02-02,Basic,135.04
5745,Jennifer Pearson,joshua70@example.net,Netherlands,2021-02-22,Basic,135.13
5746,Ebony Morris,casejohn@example.com,Japan,2026-04-24,Premium,40.24
5747,Shannon Harvey,yfernandez@example.net,Japan,2024-02-02,Standard,64.17
5748,Brittney Martin,sclark@example.net,Germany,2023-04-29,Premium,80.97
5749,Anna Keller,bauerian@example.com,United States,2026-05-25,Basic,27.27
5750,Kathy Robinson,floresjose@example.com,United Kingdom,2021-12-12,Basic,54.24
5751,Mr. Alfred Johnson,dreid@example.org,United Kingdom,2023-07-16,Basic,88.86
5752,Daniel Wallace,stacey06@example.org,Brazil,2022-08-08,Standard,45.09
5753,George Hernandez,sarahreeves@example.org,United States,2025-10-10,Standard,115.95
5754,Amanda Palmer,dobrien@example.com,Germany,2021-03-06,Basic,198.74
5755,Gary Graves DDS,scottmiddleton@example.com,India,2023-08-04,Standard,28.29
5756,Ashley Stone,mhouston@example.com,Japan,2026-08-10,Basic,75.33
5757,Vicki Rocha,joshua19@example.net,United Kingdom,2021-09-20,Premium,43.04
5758,Jennifer Thomas,kdudley@example.org,United States,2023-03-04,Standard,193.54
5759,Larry Ray,garcialinda@example.com,Netherlands,2021-05-21,Standard,18.97
5760,Wendy Rosario,timothycampbell@example.net,Brazil,2022-10-13,Basic,54.68
5761,Matthew Andrews,dawn33@example.org,Japan,2024-12-12,Standard,32.27
5762,Jon Mosley,charlesortega@example.net,United Kingdom,2024-05-21,Standard,90.88
5763,Jamie Mccoy,jensenrodney@example.org,France,2023-05-16,Basic,21.53
5764,Carolyn Rice,danielsmith@example.org,United Kingdom,2022-09-03,Standard,57.77
5765,Nicole Humphrey,elizabeth95@example.net,Australia,2023-12-27,Standard,144.57
5766,Gabriel Hunt,mackmichael@example.net,India,2020-08-03,Premium,46.54
5767,Michael Rivera,baxterkristen@example.org,Australia,2022-06-10,Basic,118.75
5768,Mrs. Monica Mcdonald,paigedavenport@example.com,Australia,2025-02-07,Basic,35.97
5769,Ryan Cruz,jennaschaefer@example.com,Canada,2022-02-28,Basic,72.50
5770,Emily Davis,haroldbartlett@example.net,India,2025-03-28,Basic,34.94
5771,Scott Johnson MD,frank43@example.net,Japan,2024-01-09,Premium,62.23
5772,Matthew Adams,jessicacollins@example.net,Canada,2021-05-16,Basic,34.76
5773,Wayne Andrews,wheeleranne@example.net,Brazil,2020-07-02,Premium,37.55
5774,Donald Church,qthompson@example.net,Brazil,2020-11-11,Standard,34.98
5775,Henry Nash,katiegriffin@example.net,Germany,2022-08-20,Standard,88.95
5776,Jeremy Flores,elizabethgutierrez@example.com,Netherlands,2026-03-10,Standard,115.85
5777,Barbara Johnson,huangeric@example.org,France,2025-10-28,Basic,80.53
5778,Albert Kelly,christopherschmidt@example.com,Germany,2021-08-17,Premium,27.26
5779,Trevor Jones,hillmaria@example.com,Japan,2023-09-26,Premium,20.20
5780,Rebecca Schmitt,ushaffer@example.com,France,2020-06-27,Basic,39.38
5781,Patricia Smith MD,brian43@example.com,Netherlands,2025-09-08,Standard,59.32
5782,Ryan Singleton,matthew64@example.com,India,2024-05-03,Standard,31.33
5783,Leah Woods,dcox@example.org,Netherlands,2025-06-15,Standard,43.25
5784,Frederick Smith,christopher05@example.org,Brazil,2023-08-13,Standard,66.99
5785,Jessica Park,johnbrown@example.com,India,2021-04-11,Basic,33.17
5786,Sara Monroe,collinstodd@example.org,United Kingdom,2020-05-27,Basic,71.06
5787,Ricardo Russo,jeffrey73@example.org,Australia,2025-09-19,Basic,12.91
5788,Andrea Macdonald,amysmith@example.com,Canada,2025-11-21,Standard,35.90
5789,Regina Gray,mhernandez@example.org,Japan,2024-01-04,Basic,37.26
5790,Bryan Munoz,mikayla71@example.org,Netherlands,2025-04-13,Premium,118.84
5791,Anthony Wilson,ryanberg@example.org,United Kingdom,2026-07-03,Standard,56.87
5792,Julie Lynch,ksandoval@example.net,India,2025-04-07,Standard,14.06
5793,Andrew Conrad,daltonjohnston@example.com,Netherlands,2024-02-29,Standard,53.42
5794,Jason Jones,jnunez@example.com,France,2024-07-12,Basic,72.54
5795,Jose Potter,edwardroy@example.net,Netherlands,2024-03-06,Basic,46.69
5796,Kathy Scott,jennifer79@example.net,India,2022-05-27,Premium,51.83
5797,Kimberly Jordan,spencerhowell@example.net,Germany,2023-07-02,Standard,49.71
5798,Michael Smith,sergioking@example.net,Germany,2026-04-19,Basic,43.58
5799,Robert Garza,hudsonscott@example.com,Brazil,2021-09-09,Standard,38.51
5800,Christian Barrett,allen33@example.com,India,2021-10-24,Standard,22.68
5801,Andrea Smith,conleypatrick@example.net,United States,2020-07-05,Standard,82.54
5802,Jennifer Hurley,rebeccawhite@example.com,France,2020-06-02,Standard,47.91
5803,Amy Ramirez,davidsonshannon@example.com,Brazil,2020-11-13,Standard,28.74
5804,Terrence Ortiz,elizabethpatton@example.net,Japan,2023-08-31,Premium,82.40
5805,Matthew Carr,taylorryan@example.org,France,2020-05-06,Basic,86.14
5806,Regina Johnson,daniel13@example.com,Netherlands,2021-02-21,Basic,52.92
5807,Diana Green,twheeler@example.com,United Kingdom,2023-09-25,Premium,45.47
5808,Philip Jensen,faith81@example.com,France,2023-04-29,Premium,67.95
5809,Dr. Vanessa Dean DDS,troycunningham@example.org,Japan,2025-05-25,Standard,11.43
5810,Marcus Anthony,iclarke@example.net,Germany,2023-12-02,Basic,81.94
5811,Thomas Jones,dbernard@example.net,India,2025-11-03,Premium,128.34
5812,Nathan Davis,kyle16@example.net,Canada,2025-12-02,Basic,51.71
5813,Diana Waller,rmalone@example.org,Germany,2020-05-14,Standard,73.66
5814,Amanda Yang,eoneal@example.org,India,2024-08-10,Basic,46.87
5815,Karen Dawson,angela40@example.com,Canada,2020-06-23,Standard,74.45
5816,Anthony Miller,jacqueline24@example.org,Netherlands,2026-04-03,Basic,66.06
5817,Gregory Hansen,francisapril@example.com,India,2025-08-29,Standard,142.89
5818,Eric Spears,jthompson@example.net,United States,2022-11-09,Basic,96.51
